r0,r1,target,pred,success
-21.216724,-18.522126999999998,용량,용량,성공
-15.567597,-58.637119999999996,용량,용량,성공
-38.116440000000004,28.550184,디자인,디자인,성공
-13.5535555,-17.632347,가격,가격,성공
8.711766,-32.311882000000004,감촉,감촉,성공
-1.8778297,41.38472,색상,색상,성공
48.087234,-18.093138,향기,향기,성공
-17.843908,-42.12829,용량,용량,성공
-1.6575011999999998,-18.837013,감촉,감촉,성공
34.404755,-26.55953,향기,향기,성공
13.8861,-25.144775,감촉,감촉,성공
16.476682999999998,-35.748226,색상,향기,실패
-32.598240000000004,33.09312,디자인,디자인,성공
9.730889999999999,14.621345499999999,색상,색상,성공
42.097332,-32.030262,향기,용량,실패
22.570137,29.761190000000003,색상,색상,성공
15.978110000000001,51.53256,색상,색상,성공
17.706825,-36.261658000000004,향기,감촉,실패
-25.599876000000002,-28.830513,용량,용량,성공
-43.19823,10.468803999999999,디자인,가격,실패
3.8818028,6.000875499999999,감촉,감촉,성공
60.16594,1.6091142,향기,향기,성공
45.234455,29.676443,색상,색상,성공
-38.472374,-15.401723,용량,가격,실패
-7.0604744,-65.92598000000001,용량,용량,성공
15.006626,-39.372715,감촉,감촉,성공
-37.44689,-22.89685,용량,용량,성공
-14.588482999999998,6.4860050000000005,가격,가격,성공
44.12961,3.214346,감촉,감촉,성공
29.857584000000003,25.60012,색상,색상,성공
38.7563,-4.5617013,향기,향기,성공
39.788216,24.833967,색상,색상,성공
-26.091639999999998,14.841643,가격,가격,성공
32.274857,-13.139496,향기,향기,성공
-33.704903,-27.195520000000002,용량,용량,성공
-2.14108,7.122084599999999,색상,색상,성공
-2.4494832000000004,-30.741642,색상,용량,실패
-28.326677,-34.992313,용량,용량,성공
-12.135049,-21.411572,가격,가격,성공
-29.16273,7.442747,가격,가격,성공
-32.739371999999996,4.610825,가격,가격,성공
22.987505,36.0584,디자인,디자인,성공
6.9248009999999995,-10.749783,가격,향기,실패
33.490395,12.975992,색상,색상,성공
21.580313,6.4955583,감촉,감촉,성공
-26.724478,32.544044,디자인,디자인,성공
9.686072,-37.80765,향기,감촉,실패
12.13128,0.87774706,색상,용량,실패
17.878649,-44.631832,향기,향기,성공
3.3971205,52.689994999999996,색상,색상,성공
-18.269442,33.443092,색상,색상,성공
-15.618854,-28.147409999999997,용량,용량,성공
31.139921,-16.353464000000002,향기,향기,성공
27.985657,-30.896790000000003,향기,향기,성공
-8.008432,28.681765000000002,색상,색상,성공
-35.158325,-37.081802,용량,용량,성공
0.19480795,23.758472,색상,색상,성공
-40.082733000000005,32.298424,디자인,디자인,성공
-9.007478,-49.067657000000004,용량,용량,성공
32.376595,-9.031123,향기,향기,성공
-43.058826,-3.2861326,가격,가격,성공
46.88693,13.937909,가격,가격,성공
14.463042999999999,2.6683128,감촉,감촉,성공
28.533141999999998,-0.7975251,감촉,감촉,성공
-36.238696999999995,-3.391031,감촉,가격,실패
-8.463424,-48.195248,용량,용량,성공
-3.4364635999999997,52.54515,디자인,디자인,성공
66.97584,-2.0597472,향기,향기,성공
-7.181734599999999,-45.324696,용량,용량,성공
38.092556,-28.662367,감촉,향기,실패
31.789955,-25.884943,향기,향기,성공
-16.339037,-39.59601,용량,용량,성공
3.682411,-8.563168,감촉,감촉,성공
-0.73609287,-16.54917,감촉,감촉,성공
40.016723999999996,21.394018,색상,색상,성공
-10.720464,-35.29772,용량,용량,성공
30.279024,1.3945063,감촉,감촉,성공
-4.254867,28.579712,색상,색상,성공
-15.542397,4.387186,가격,가격,성공
-11.609278999999999,50.749325,디자인,디자인,성공
34.37021,1.3360931,감촉,감촉,성공
-2.467813,-2.2363966,향기,향기,성공
-9.017681,-40.86765,용량,용량,성공
50.9034,4.4521294000000005,색상,색상,성공
-23.21924,21.591929999999998,디자인,디자인,성공
-11.000053999999999,38.824364,색상,디자인,실패
-20.012098,-20.022432000000002,향기,향기,성공
-3.6838696000000004,54.571045,색상,색상,성공
15.546792000000002,-6.9088726,감촉,색상,실패
-22.304705,-53.02285799999999,용량,용량,성공
-9.588174,-22.886925,감촉,감촉,성공
15.811528,-5.123387,향기,향기,성공
41.36995,-20.617153,향기,향기,성공
-22.583742,-43.361664000000005,용량,용량,성공
-30.23582,-32.716682,용량,용량,성공
7.440918400000001,11.139142,감촉,감촉,성공
5.5213866,-33.751293,감촉,감촉,성공
-1.9371706000000002,-12.834899,가격,감촉,실패
-13.161025,-0.26695368,가격,가격,성공
-40.333424,-36.302525,용량,용량,성공
-30.954404999999998,13.852073,가격,가격,성공
6.8138247000000005,8.404775,감촉,감촉,성공
12.222847,-40.643085,감촉,감촉,성공
-23.950129999999998,-2.4651077,가격,가격,성공
43.11042,8.174444,감촉,감촉,성공
25.919176,-41.664207,향기,향기,성공
-48.104446,0.73218966,가격,가격,성공
6.4456997000000005,22.579245,색상,색상,성공
10.544099000000001,-3.061995,감촉,감촉,성공
-1.4196933999999999,-5.745465,감촉,감촉,성공
3.0338428,-5.689291000000001,감촉,감촉,성공
10.240991000000001,-23.441608,감촉,감촉,성공
-9.802843,48.369774,디자인,디자인,성공
5.0764027,31.3399,디자인,색상,실패
8.472961999999999,33.300106,색상,색상,성공
25.961717999999998,-9.754997,감촉,향기,실패
-17.178604,2.6141398,가격,가격,성공
-6.1412735000000005,25.456825,감촉,감촉,성공
28.394896999999997,-19.511129999999998,향기,향기,성공
-4.790744999999999,2.5230403,디자인,디자인,성공
-28.507944000000002,-23.484407,용량,용량,성공
24.118783999999998,27.105824,색상,색상,성공
-34.976665000000004,-1.2846545,가격,가격,성공
-53.402027000000004,16.2844,색상,색상,성공
-21.061253,44.625403999999996,감촉,감촉,성공
25.538383,-36.410465,향기,향기,성공
4.9713400000000005,32.615665,색상,색상,성공
-37.527473,31.798145,디자인,디자인,성공
-32.034718,34.695679999999996,디자인,디자인,성공
-31.774272999999997,38.863518,디자인,디자인,성공
-10.876823,32.138718,색상,색상,성공
-28.023344,48.616890000000005,디자인,디자인,성공
-2.3828824,-4.948048,향기,감촉,실패
27.989582000000002,-25.792368,향기,향기,성공
21.461178,-39.391098,감촉,감촉,성공
40.871624,32.764557,색상,디자인,실패
9.3983555,50.908386,향기,색상,실패
12.462752,15.046254999999999,감촉,색상,실패
56.746019999999994,9.63465,가격,가격,성공
46.118507,-15.870287,향기,향기,성공
43.75663,-15.497612,향기,향기,성공
-37.463966,0.2160407,가격,가격,성공
-12.445011000000001,-7.186249,감촉,감촉,성공
38.097588,5.8869357,감촉,감촉,성공
40.132595,-33.887745,향기,향기,성공
-3.6570120000000004,-17.689968,감촉,가격,실패
41.900055,23.954128,디자인,디자인,성공
11.174524,24.777374,색상,색상,성공
-1.3342797,-29.682737,용량,감촉,실패
16.826666,-41.554028,감촉,감촉,성공
-7.397541499999999,4.5798755,향기,향기,성공
-25.534477,21.532688,디자인,용량,실패
-22.125809,-1.6664679,가격,가격,성공
37.041916,-26.03059,색상,향기,실패
-26.964613,22.350454,디자인,디자인,성공
7.129759,-4.383993599999999,디자인,감촉,실패
8.218099,39.924313,색상,색상,성공
-23.367732999999998,-28.553038,용량,용량,성공
3.3534303,21.631422,색상,색상,성공
-24.547642,-2.8618581,향기,가격,실패
39.910732,3.5281909,감촉,감촉,성공
-25.238007,-27.610290000000003,감촉,용량,실패
-29.691346999999997,34.439903,디자인,디자인,성공
-24.143843,-29.938213,용량,용량,성공
-27.886392999999998,-32.75742,용량,용량,성공
64.88686,-1.7204218,용량,용량,성공
-30.00988,-49.348118,용량,용량,성공
-6.1149926,-67.20396,용량,용량,성공
-5.9701767,22.649067000000002,디자인,색상,실패
43.384995,-12.679953999999999,향기,향기,성공
-19.946156,-33.440037,용량,용량,성공
13.747129000000001,7.448269,감촉,감촉,성공
12.124264,-31.99868,감촉,감촉,성공
-8.792416000000001,52.790744999999994,디자인,디자인,성공
5.675779299999999,6.330637,감촉,감촉,성공
-20.538443,-30.656145000000002,용량,용량,성공
-58.52234,-12.678246000000001,디자인,디자인,성공
-12.835455,-44.872242,용량,용량,성공
-21.926560000000002,41.242090000000005,디자인,디자인,성공
42.93965,1.0497563,감촉,색상,실패
-33.886593,-27.283888,용량,용량,성공
-29.352825,27.516704999999998,디자인,디자인,성공
12.197187,-14.104635,향기,향기,성공
-11.860414,17.257998,색상,색상,성공
-18.41265,-0.29012498,가격,가격,성공
29.282307,-37.686703,향기,향기,성공
-51.172607,7.0592585,가격,가격,성공
2.3282285,-1.0613489999999999,감촉,색상,실패
-42.27993,-19.280464000000002,용량,용량,성공
9.331006,6.495834400000001,감촉,감촉,성공
27.682570000000002,2.6672453999999997,색상,감촉,실패
-27.842077000000003,10.860594,가격,가격,성공
38.68308,-23.488329,향기,향기,성공
-1.8059991999999998,-14.704134,향기,가격,실패
-1.2879441999999999,-41.489773,용량,용량,성공
0.28694972,27.599577000000004,색상,색상,성공
-1.083221,36.056057,용량,색상,실패
9.922503,13.158104999999999,색상,색상,성공
-28.949728000000004,-30.202147999999998,용량,용량,성공
40.594044,24.807266000000002,디자인,색상,실패
13.467347,-45.325897,감촉,감촉,성공
63.7486,4.2142453,가격,가격,성공
-9.150063000000001,-22.692608,감촉,감촉,성공
-14.575624,-1.4571041999999998,가격,가격,성공
26.32623,-25.926985000000002,향기,향기,성공
-0.72761655,25.648796,색상,색상,성공
-18.441872,-31.980732,용량,용량,성공
-10.257497,-18.034733,감촉,가격,실패
23.450287,25.049726,색상,색상,성공
-10.140155,-61.586422,용량,용량,성공
-40.776554,-2.3302784,가격,가격,성공
60.42349599999999,6.62604,가격,가격,성공
22.242641,0.0778175,감촉,감촉,성공
42.981346,11.780242,가격,가격,성공
-11.119226,54.048588,디자인,디자인,성공
-33.961845000000004,4.9419293,가격,가격,성공
2.7735016,-11.025021,감촉,감촉,성공
-8.228882,-26.438209999999998,디자인,디자인,성공
-20.353403,-13.91216,가격,가격,성공
-61.1294,-15.044878,감촉,감촉,성공
-30.063908,23.326447,디자인,디자인,성공
-33.164143,26.715061,디자인,디자인,성공
-26.29634,28.43106,디자인,디자인,성공
-7.2180037,-23.154465,향기,향기,성공
16.765568,17.895708,색상,감촉,실패
-24.040096,3.3646870000000004,가격,가격,성공
-17.356031,-27.294308,용량,용량,성공
30.991540000000004,-45.364433,감촉,감촉,성공
-38.457,0.19941683,가격,가격,성공
-17.778921,18.163914000000002,향기,가격,실패
10.260643,46.023777,색상,색상,성공
14.658953,24.424297,색상,용량,실패
0.9307940999999998,54.58181999999999,색상,색상,성공
4.547853,6.0770607000000005,감촉,감촉,성공
16.889544,-32.163498,용량,감촉,실패
-15.671091,-47.958529999999996,용량,용량,성공
11.718589999999999,27.826258000000003,향기,색상,실패
-66.2644,-11.574552,용량,용량,성공
-37.124638,30.900190000000002,디자인,디자인,성공
27.81075,29.870245,색상,색상,성공
-27.769112,47.210194,디자인,디자인,성공
13.013649000000001,-22.305668,용량,감촉,실패
22.975195000000003,-6.7195477,향기,향기,성공
30.296957,-43.095787,감촉,감촉,성공
3.7071351999999997,-1.9563046999999998,감촉,감촉,성공
-26.982128000000003,41.30982,디자인,디자인,성공
30.161057,-22.121826000000002,용량,향기,실패
8.788702,-3.2870872,감촉,감촉,성공
45.651466,16.64532,가격,가격,성공
-38.186577,12.900797,색상,디자인,실패
6.932108400000001,4.8774037,감촉,감촉,성공
-29.013417999999998,8.201032000000001,가격,가격,성공
-23.5025,7.0512533,가격,가격,성공
23.975658,-9.330777000000001,감촉,향기,실패
9.975519,56.63489499999999,색상,색상,성공
-16.228773,-57.932224,용량,용량,성공
15.117227999999999,17.675797,색상,색상,성공
-66.530365,-6.0797042999999995,향기,가격,실패
11.206472,20.727085,디자인,색상,실패
1.141139,37.520153,색상,색상,성공
-11.073021,-57.339057999999994,용량,용량,성공
-23.481665,43.7849,디자인,디자인,성공
30.484194,22.626177,색상,색상,성공
-7.6411036999999995,-22.118805,향기,향기,성공
4.650096,39.457184000000005,색상,색상,성공
17.110325,45.1625,디자인,디자인,성공
-42.861164,5.9577746,가격,가격,성공
-7.9523934999999994,-22.758348,향기,향기,성공
-38.85687,23.843784,디자인,가격,실패
-48.10268,0.7608658,가격,가격,성공
-24.111841000000002,-29.046404,색상,용량,실패
5.8811,20.145432999999997,색상,색상,성공
3.7952913999999995,-20.655179999999998,디자인,감촉,실패
-29.110735,29.036440000000002,감촉,디자인,실패
-2.6074917,-5.697093499999999,감촉,감촉,성공
6.6070009999999995,16.943939999999998,색상,색상,성공
-19.255957000000002,-57.636837,용량,용량,성공
-36.673187,2.9730089,가격,가격,성공
-23.728172,11.078172,가격,가격,성공
4.512061599999999,8.483121,감촉,감촉,성공
4.0171914,-16.244284,가격,감촉,실패
14.499804500000002,-0.9266707000000001,감촉,감촉,성공
-61.289726,-13.45425,감촉,감촉,성공
-35.286815999999995,1.2199956,가격,가격,성공
12.449152,-5.702726,감촉,감촉,성공
-24.147092999999998,20.55464,디자인,디자인,성공
-12.299197999999999,29.06942,디자인,색상,실패
59.801030000000004,2.2104687999999997,감촉,감촉,성공
-24.643057000000002,1.554786,가격,가격,성공
24.867292000000003,14.375882,색상,향기,실패
21.707512,-35.34619,향기,향기,성공
62.201626,5.112883,가격,가격,성공
20.882078,-14.675464999999999,향기,향기,성공
15.558779000000001,-32.924557,감촉,감촉,성공
-16.371702,0.56360126,가격,가격,성공
1.8540138,27.134844,색상,색상,성공
-28.178774,20.862579999999998,향기,디자인,실패
25.255999,-5.6174045,감촉,감촉,성공
-61.57297,-12.92123,가격,가격,성공
51.463043,11.116992999999999,가격,가격,성공
-2.5452337000000003,49.342625,색상,색상,성공
-11.552567,24.18045,디자인,색상,실패
13.839475,-46.535145,감촉,감촉,성공
51.72382,10.432526,가격,가격,성공
-32.336956,-6.580785799999999,가격,가격,성공
-8.810106,14.625944,색상,색상,성공
-45.139576,-1.4487798,가격,가격,성공
27.842474,21.790316,색상,색상,성공
1.4281399,43.472134000000004,감촉,감촉,성공
-1.0202817,-7.2468033,감촉,감촉,성공
-19.354817999999998,-55.907959999999996,용량,용량,성공
17.422,30.967896000000003,색상,색상,성공
-19.641178,2.8104138,가격,가격,성공
-42.222595,-12.375482,향기,향기,성공
34.119514,15.283203,향기,감촉,실패
12.205471000000001,31.19609,디자인,색상,실패
-25.41037,33.30073,디자인,디자인,성공
13.244731,-4.300594,감촉,감촉,성공
-16.509710000000002,-26.359441999999998,용량,용량,성공
18.659882999999997,26.324158,색상,색상,성공
-4.576611,-17.201271,색상,가격,실패
42.249443,-15.095417999999999,향기,향기,성공
-20.531082,-34.05961,용량,용량,성공
-29.178032,-34.253624,용량,용량,성공
-58.391426,-11.404353,감촉,색상,실패
24.506287,-19.963652,향기,향기,성공
52.93561,8.676132,가격,가격,성공
-12.725760000000001,28.293257,색상,색상,성공
4.6170444,-19.638166000000002,향기,향기,성공
45.46875,36.044146999999995,디자인,디자인,성공
4.962441,25.776323,색상,색상,성공
1.3125885,-35.137177,용량,용량,성공
19.463167000000002,33.505497,색상,색상,성공
47.516495,27.565052,색상,색상,성공
10.392732,38.851025,색상,색상,성공
-20.729239,30.17946,디자인,디자인,성공
-7.2879567,26.292439,디자인,디자인,성공
46.7173,-15.201726999999998,향기,향기,성공
-40.59267,-9.008778999999999,감촉,감촉,성공
7.3797429999999995,28.039486,색상,색상,성공
-30.246648999999998,-4.401976599999999,색상,가격,실패
17.83103,-7.254459,색상,감촉,실패
-29.386067999999998,-45.044426,용량,용량,성공
6.635581,-15.158673,감촉,감촉,성공
-25.484787,21.891521,가격,가격,성공
11.403935,8.909471,감촉,용량,실패
-25.242403,-17.328878,용량,용량,성공
-15.69788,-45.871708,용량,용량,성공
-9.169617,33.68849,색상,색상,성공
16.010473,31.845090000000003,색상,색상,성공
24.252604,7.438305000000001,용량,디자인,실패
38.633086999999996,-38.18562,색상,향기,실패
-39.830387,3.3269693999999994,가격,가격,성공
1.9824543000000001,18.481320999999998,색상,색상,성공
-39.716587,-4.6263733,가격,가격,성공
33.696766,29.815967999999998,색상,디자인,실패
38.860671999999994,-1.6755215,감촉,감촉,성공
-40.782722,29.317865,디자인,디자인,성공
13.074525,9.064342,감촉,감촉,성공
-3.2639494,-22.127514,감촉,감촉,성공
-28.61226,-49.24006,용량,용량,성공
43.551113,0.8394857,색상,감촉,실패
43.315765,22.383238000000002,디자인,색상,실패
13.762185,-40.564926,감촉,감촉,성공
34.296209999999995,-24.748554000000002,향기,향기,성공
15.02307,-23.064053,감촉,감촉,성공
39.462309999999995,-32.756609999999995,색상,향기,실패
10.153227000000001,-36.465157,감촉,감촉,성공
-1.5013393,-9.615419000000001,디자인,디자인,성공
63.230663,0.22019058,향기,향기,성공
-11.022469000000001,-59.47311,용량,용량,성공
-9.290968,18.113657,색상,디자인,실패
38.03662,-3.5307867999999996,감촉,감촉,성공
10.386921000000001,53.75753,디자인,디자인,성공
15.786067999999998,54.662125,색상,감촉,실패
36.388683,-1.3610545,향기,향기,성공
-5.1097364,20.67708,향기,향기,성공
43.40692,-16.604627999999998,향기,향기,성공
29.310026,-28.868631,향기,향기,성공
2.5339785,-11.524797,감촉,감촉,성공
8.577217999999998,-20.145487,감촉,감촉,성공
-40.958015,-0.35427020000000004,가격,가격,성공
17.023224,14.169926,향기,향기,성공
49.79915,1.8475891,감촉,향기,실패
4.715487,-40.229103,용량,감촉,실패
-42.435159999999996,-6.223383999999999,용량,용량,성공
-33.725834000000006,-33.87142,용량,용량,성공
8.058368,-37.591736,향기,향기,성공
-12.490402,-14.226701,가격,가격,성공
-31.390553000000004,28.81273,디자인,디자인,성공
38.159718,-36.231359999999995,향기,향기,성공
-60.73049,-8.216322,색상,감촉,실패
-24.976285999999998,-4.492355,가격,가격,성공
10.297352,50.677227,색상,색상,성공
-8.756048,1.1593258,가격,가격,성공
-2.8613498,11.319082,용량,용량,성공
40.934855999999996,-28.359964,향기,향기,성공
-42.31459,27.337553000000003,디자인,디자인,성공
-38.832798,27.157524,디자인,디자인,성공
-5.0834374,-19.607908,향기,향기,성공
5.0422754,-4.3156605,향기,감촉,실패
-22.07193,-10.380552,감촉,가격,실패
-41.180485,-25.898985,가격,용량,실패
51.655945,27.717146000000003,디자인,디자인,성공
-17.984596,-48.35507,용량,용량,성공
69.53308,-6.458442,향기,감촉,실패
21.621944,3.0023654,감촉,감촉,성공
10.128378,-2.301533,감촉,감촉,성공
-59.808246999999994,8.65997,가격,가격,성공
-14.639625,15.282647,색상,색상,성공
-3.369276,-20.896616,향기,향기,성공
14.727134,-27.857747999999997,감촉,감촉,성공
16.42887,-4.7205224,향기,색상,실패
30.362323999999997,7.7010445999999995,향기,향기,성공
-24.667920000000002,-22.419977,용량,용량,성공
43.012314,25.564438,디자인,디자인,성공
-2.3788563999999996,10.251676,용량,용량,성공
-3.4595432,-24.871788000000002,감촉,감촉,성공
0.8307295,-38.348328,가격,향기,실패
0.8868469000000001,-27.439157,가격,감촉,실패
19.91873,-19.106367000000002,감촉,감촉,성공
-20.997401999999997,-6.257146400000001,색상,가격,실패
1.5532469,30.672874,감촉,색상,실패
10.268955,17.857979999999998,용량,용량,성공
-52.477709999999995,9.09056,가격,가격,성공
36.07455,-31.930297999999997,향기,향기,성공
9.314847,-5.4488163,감촉,감촉,성공
29.969082,-0.97070646,감촉,감촉,성공
-33.350407000000004,2.5419846,가격,가격,성공
-21.608515,22.134726999999998,디자인,디자인,성공
-57.914604000000004,-10.367633,색상,디자인,실패
-12.899811999999999,48.837803,디자인,디자인,성공
0.23448794,-46.41689,향기,용량,실패
-6.556957700000001,-6.093949299999999,향기,향기,성공
31.846415999999998,-40.312855,향기,향기,성공
-32.120670000000004,-45.201344,용량,용량,성공
-37.042908000000004,-1.8161358,가격,가격,성공
13.574231,-34.9569,감촉,감촉,성공
-61.085359999999994,-12.730145,가격,가격,성공
-65.401794,-6.627451400000001,색상,색상,성공
27.450026,5.297816,감촉,감촉,성공
40.07114,-4.268296,감촉,감촉,성공
-40.467133000000004,29.615656,색상,디자인,실패
48.94296,28.02063,색상,색상,성공
15.986737,19.883179000000002,감촉,색상,실패
-38.528296999999995,30.316721,디자인,디자인,성공
44.60474,3.3790940000000003,감촉,감촉,성공
23.377708,27.700338000000002,디자인,색상,실패
4.3173804,5.9464207,감촉,감촉,성공
20.57479,-5.7953625,감촉,감촉,성공
6.639994000000001,50.176159999999996,색상,색상,성공
19.908945000000003,29.040314000000002,향기,향기,성공
-20.810139000000003,-34.872326,용량,용량,성공
7.069814699999999,18.389511,색상,색상,성공
-64.47344,-6.794672,가격,가격,성공
-21.189442,30.758213,디자인,디자인,성공
-4.0542636,-17.763939999999998,감촉,가격,실패
23.651356,27.209913,색상,색상,성공
36.74642,40.33385,디자인,디자인,성공
5.8597097,19.138222,색상,색상,성공
6.283568,48.987103000000005,색상,색상,성공
34.50508,-27.924332,향기,향기,성공
5.948721,-29.86491,감촉,향기,실패
8.032335,57.91412,색상,색상,성공
-36.052124,28.704521000000003,색상,디자인,실패
-34.06398,0.43254718,가격,가격,성공
6.7569547000000005,30.589484999999996,색상,색상,성공
49.408337,-11.199342999999999,향기,향기,성공
-18.947657,-8.785802,가격,가격,성공
6.3434534000000005,20.054289,향기,색상,실패
-21.401505,-37.663059999999994,용량,용량,성공
-2.7757563999999997,-15.666803,색상,가격,실패
-5.8247356,19.108929999999997,향기,향기,성공
-31.657545000000002,-25.594079999999998,가격,용량,실패
-35.562509999999996,-37.246986,용량,용량,성공
-16.661146,1.7472327,가격,가격,성공
25.9759,-34.313324,향기,향기,성공
-4.024493700000001,7.7168407000000006,가격,색상,실패
-2.2950013,58.027935,색상,디자인,실패
-7.506839299999999,51.436904999999996,색상,색상,성공
-20.945322,34.504726,디자인,디자인,성공
-28.598653999999996,3.8467797999999993,가격,가격,성공
-4.026616000000001,-27.381195,감촉,감촉,성공
-27.87183,32.283337,디자인,디자인,성공
14.367298000000002,50.791934999999995,색상,색상,성공
29.799282,-29.978346000000002,감촉,향기,실패
-32.981712,-30.069519,용량,용량,성공
5.8581667,50.77236,색상,색상,성공
1.6833588,42.39649,색상,색상,성공
4.9335127,-16.082804,감촉,감촉,성공
28.33915,-28.295958000000002,향기,향기,성공
20.514708,-12.840744,향기,향기,성공
-34.817640000000004,-22.03435,용량,용량,성공
4.1111536,7.406834,감촉,감촉,성공
2.5015327999999997,-33.544754,가격,가격,성공
-24.87799,-17.548494,용량,용량,성공
-3.4700317000000003,52.512764000000004,디자인,디자인,성공
-18.639874,-7.427075,가격,가격,성공
46.3118,28.268126000000002,색상,색상,성공
-9.51907,-40.60712,용량,용량,성공
-21.501326000000002,-28.240384999999996,용량,용량,성공
2.8873906000000003,-21.168663000000002,디자인,감촉,실패
-6.890302,-43.088985,용량,용량,성공
-19.245276999999998,21.907343,용량,용량,성공
-65.10746,-6.1517773,가격,가격,성공
-1.9621717,52.727818000000006,색상,색상,성공
-34.2482,-9.636357,가격,가격,성공
-15.0599375,-42.508488,용량,용량,성공
50.944922999999996,-5.695007,향기,감촉,실패
-26.666335999999998,24.135085999999998,디자인,디자인,성공
11.663787,46.85967,색상,색상,성공
-13.092289,-38.875267,용량,용량,성공
-24.731098,5.68883,가격,가격,성공
35.604824,-15.910297,향기,향기,성공
-59.679176,8.401525999999999,향기,가격,실패
-59.497223,8.270002999999999,가격,가격,성공
-25.704773,-28.705609999999997,용량,용량,성공
-20.435762,41.102493,디자인,디자인,성공
-34.1928,-4.410439,용량,가격,실패
6.196378,30.412622,색상,색상,성공
45.301342,20.383232,용량,용량,성공
-27.784857000000002,-35.923943,감촉,감촉,성공
-1.7715642,55.566227000000005,디자인,색상,실패
-2.446005,-16.924477,가격,가격,성공
-26.503653000000003,45.19931,디자인,디자인,성공
-34.734947,16.198366,디자인,디자인,성공
31.351834999999998,-26.83294,용량,향기,실패
-26.21215,-11.376974,가격,가격,성공
23.95958,-35.508488,향기,향기,성공
-3.1079779999999997,14.05618,색상,용량,실패
-16.678774,1.8102779999999998,가격,가격,성공
-32.773117,24.169094,디자인,디자인,성공
-28.880445,-32.005035,용량,용량,성공
16.940512,-13.025604,향기,향기,성공
-4.657182,-44.247334,용량,용량,성공
32.289646000000005,19.5385,색상,색상,성공
30.349346,42.57417,디자인,디자인,성공
-10.636703500000001,-36.657726000000004,용량,용량,성공
28.206577000000003,-22.224901000000003,향기,향기,성공
3.3065355000000003,-13.006536500000001,감촉,감촉,성공
-58.286255000000004,-13.027964,디자인,디자인,성공
25.931492000000002,7.692564999999999,향기,향기,성공
15.918870000000002,10.483777,색상,색상,성공
-35.39615,35.23254,디자인,디자인,성공
-32.881865999999995,33.256009999999996,디자인,디자인,성공
41.186558000000005,-22.327341,향기,향기,성공
21.758000000000003,-2.28855,감촉,감촉,성공
43.309563,-16.631276999999997,향기,향기,성공
4.7240696,-4.688758,가격,가격,성공
24.123125,35.447292,색상,색상,성공
-43.626427,2.4580786,가격,가격,성공
-31.590456,8.800405,가격,가격,성공
47.584267,13.6588745,가격,가격,성공
43.851006,-1.283968,향기,향기,성공
38.06265,-13.633837,향기,향기,성공
-32.929546,29.756,디자인,디자인,성공
9.392906,-1.7910861,감촉,감촉,성공
19.153418,-14.944865,향기,향기,성공
4.2476487,-7.823810000000001,감촉,감촉,성공
18.783474,-6.126525,감촉,감촉,성공
-3.4732550000000004,24.695398,디자인,디자인,성공
-3.0471392,19.106028,감촉,용량,실패
-22.953773,-18.551273000000002,가격,향기,실패
-9.525317999999999,-15.145883999999999,가격,가격,성공
-38.677906,-37.977140000000006,용량,용량,성공
-30.008001,23.259995,디자인,디자인,성공
-25.376965,-28.231073,용량,용량,성공
-66.23595999999999,-10.227714,용량,용량,성공
-13.529701000000001,9.449417,가격,가격,성공
30.912359999999996,-12.567213,향기,향기,성공
-23.49081,26.662515999999997,디자인,디자인,성공
8.007183,49.173446999999996,색상,색상,성공
-6.133939700000001,14.005785999999999,용량,용량,성공
34.606654999999996,2.4600327,감촉,감촉,성공
-27.544014,6.4604526,가격,가격,성공
-61.105003,-12.300929,가격,가격,성공
11.762379,58.11563,색상,색상,성공
35.243717,-15.023388,향기,향기,성공
-19.392132,-53.416546,용량,용량,성공
-27.30463,-35.003679999999996,용량,용량,성공
-33.724968,24.959702,디자인,디자인,성공
-17.95961,-33.20677,색상,향기,실패
12.803871000000001,11.6998415,색상,감촉,실패
-58.072327,-11.090534,디자인,감촉,실패
35.330402,-33.475722999999995,향기,향기,성공
25.11165,0.038672637,감촉,감촉,성공
30.287907,40.414032,디자인,디자인,성공
-32.184433,1.0343345,가격,가격,성공
11.189647,-32.547863,색상,감촉,실패
18.693878,46.542324,색상,향기,실패
-8.467727,-61.44895,용량,용량,성공
48.490387,12.145532000000001,가격,가격,성공
3.9769160000000006,58.264559999999996,색상,색상,성공
5.397511,-7.855902700000001,감촉,감촉,성공
-37.861702,24.002716,디자인,디자인,성공
9.774606,44.37445,색상,색상,성공
-9.388931,-17.4265,가격,감촉,실패
15.674232,-29.290191999999998,감촉,감촉,성공
12.262723,-20.226765,감촉,감촉,성공
44.134192999999996,39.433834000000004,디자인,디자인,성공
22.595573,-27.721110999999997,감촉,향기,실패
26.208982000000002,-17.283194,향기,향기,성공
29.303410999999997,-34.391003000000005,디자인,향기,실패
6.9578314,58.258790000000005,디자인,디자인,성공
58.031418,9.468036999999999,가격,가격,성공
-8.893475,-59.627345999999996,용량,용량,성공
-53.236603,10.515253,감촉,감촉,성공
34.50254,-17.838455,색상,향기,실패
30.317628999999997,-8.960464,향기,향기,성공
45.08505,-14.788901000000001,향기,향기,성공
-37.474709999999995,32.051666,디자인,디자인,성공
4.5019735999999995,-10.753735,감촉,감촉,성공
4.6504965,26.454996,색상,색상,성공
12.688573,36.735490000000006,색상,색상,성공
-40.806793,-35.546890000000005,용량,용량,성공
52.376129999999996,9.956928999999999,가격,가격,성공
