pca0,pca1,target,pred,success
0.255428692905646,0.4220566154466468,4,4,1
-0.2616207889978291,-0.2785161879580875,0,0,1
-0.034970049602046104,-0.2951391885921865,5,5,1
-0.2515034952377743,-0.31780006716930637,0,0,1
0.3303632340440504,0.9624941794462487,2,2,1
-0.2410148724075417,0.02851016018371411,4,0,0
-0.22982876020145043,-0.19548410257090737,4,4,1
-0.2433381351038188,-0.2016582613417715,2,2,1
-0.015105320713782209,-0.2778734248414899,2,2,1
-0.2484953351202613,-0.146745271970235,4,4,1
-0.24126619942946262,-0.1985034788951648,2,2,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.17290975348709361,0.3600809821745701,3,3,1
-0.2426044237569962,-0.1945446984870169,5,1,0
0.30735093793928464,0.42969254901949316,4,4,1
0.09211921055911929,-0.27733347947713344,1,1,1
-0.2508448862879039,-0.2048604216721409,5,5,1
3.5708268755737236,-1.3567030536939488,0,0,1
-0.2547191710516246,-0.18305789029279942,2,4,0
-0.17380687295928038,0.42854626606642604,1,1,1
-0.24156762171841598,-0.19930867756873522,0,0,1
-0.14861567153055102,0.6725634340774422,3,3,1
4.44649672209008,-0.7222230139532586,5,5,1
-0.24971677444865198,-0.26191923955607244,0,0,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.17371074667336056,0.3462970868511848,3,3,1
-0.22741877811716854,0.18138692588180008,4,4,1
-0.14718300007595858,0.6750727469091172,3,3,1
-0.16329825168720133,0.3745612031435834,5,5,1
-0.1969137284216116,0.14472804176909743,5,5,1
-0.26563944789371513,-0.294382413963428,0,0,1
-0.2655220551522566,-0.28105046859978466,0,0,1
0.25488073177955445,0.46531782634342483,1,1,1
-0.2384969342736905,-0.18215703095605396,1,1,1
-0.1928821871095608,0.25170270095193187,0,0,1
0.7878088128817172,1.0853991935790837,4,4,1
-0.22361703759273444,-0.2064266338436096,5,5,1
0.05294349481727358,0.6606155901947193,3,3,1
-0.24697492538155444,-0.20284403578043644,1,1,1
0.7315923995921276,-0.5769181416222826,5,5,1
-0.16967338422037634,0.38208108532396223,3,3,1
0.11439937164773302,-0.19716896708054119,1,1,1
-0.2583740741475888,-0.18959026652926242,4,4,1
0.8605530482831898,1.6632946595998193,3,3,1
-0.2242487111922316,-0.20345201726644124,5,5,1
0.3289421181113776,0.9788719655607795,3,3,1
-0.24605414732705333,-0.19983231020625053,4,4,1
-0.24274672825026797,-0.19977597439021397,0,0,1
-0.2571860771543718,-0.18575850290821552,4,4,1
-0.25063337187300894,-0.20507690825365052,0,0,1
0.1924196188483693,-0.43250473147867646,0,0,1
-0.22485881578563818,-0.10467372502003228,1,1,1
-0.21796174552114056,-0.1381734230301689,2,2,1
1.1733405571897535,0.2779819905732826,0,0,1
-0.24537626301490104,-0.15775180988344834,1,1,1
0.2354499800342065,-0.4023586995704513,5,5,1
-0.2060725032301012,-0.15144707419306813,3,3,1
-0.15402771150130273,0.7072046164412076,3,3,1
-0.20951888801272414,-0.19547702533077108,1,1,1
-0.16954053068402838,0.3639543876042669,3,3,1
-0.18460311383008077,-0.1572790537490849,2,2,1
-0.24482107639639628,-0.20289841313977575,2,2,1
-0.16475731842103533,0.34872286012780884,3,3,1
-0.25308691007786566,-0.17091455474780792,4,4,1
-0.2665007206474388,-0.29843085697248206,0,0,1
-0.24786775864528618,-0.20280043481565402,2,2,1
-0.2461078266647425,-0.19991062521992292,2,2,1
0.7925891104571644,1.157062779712252,3,3,1
0.3415941417854904,1.028178988143051,1,1,1
-0.22114963286258366,0.12250255088090042,5,3,0
-0.24629194308315697,-0.19865684899518732,2,2,1
-0.24515271843152517,-0.2000724046297757,2,2,1
-0.24790308809515518,-0.20315397713984676,0,0,1
-0.24427204190761023,-0.3028239995754617,0,0,1
0.2871867445474868,-0.4587557986359131,2,2,1
-0.24608027996588322,-0.20011444711406318,2,2,1
-0.15994843208894235,0.183690037991968,5,5,1
0.44633644409154627,0.3580696225216736,5,5,1
0.8931250586156212,1.9852413065152659,3,3,1
0.2976571679004028,-0.38837954544931114,1,1,1
-0.22177792272026153,-0.18529909494693436,0,0,1
-0.2262973813139916,-0.1928906145750405,0,0,1
-0.24731889774116658,-0.20478223695279196,4,2,0
-0.26589223474546386,-0.2937845888312575,0,0,1
0.264806949986136,-0.29195390200303467,2,2,1
-0.22747342951922933,-0.18336755550650471,5,5,1
-0.2433986929935449,-0.15750344145718717,3,3,1
-0.23885681701552508,-0.19739542013322794,5,5,1
4.595208526126402,-1.7110737394474729,5,5,1
-0.2505092250948043,-0.2001194273261608,4,4,1
4.310769923120225,-1.5667501109367363,0,0,1
-0.241512563381556,-0.20493651611862887,5,5,1
-0.24602699520050544,-0.19979219813407098,3,2,0
-0.22114963286258366,0.12250255088090042,1,3,0
-0.2078693813421617,-0.1277273654494782,5,5,1
0.1242627391970446,0.18199060514857696,2,2,1
-0.2483083516310943,-0.18562679748634794,2,2,1
-0.22157988855184518,-0.06433484448568294,1,1,1
-0.23313815595125528,-0.22893290862165272,2,5,0
0.8058130795178454,1.5158457376537278,1,1,1
0.26633980740043695,0.1399761573954884,5,5,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.2425120527325043,-0.1982572232137184,2,5,0
-0.2386690274838767,-0.22463548754508925,0,0,1
-0.24602699520050544,-0.19979219813407098,4,2,0
0.36283873263933136,1.0055710610951918,3,3,1
-0.266118435815251,-0.29396757622938835,0,0,1
-0.26873924184478015,-0.2960325392962707,0,0,1
-0.2588463197998649,-0.16175030936912901,4,4,1
0.09867997903944964,-0.5942502793845558,0,0,1
-0.2212093078404096,0.1272174585411971,3,3,1
-0.19433751332046234,-0.1701663545557159,5,5,1
-0.25145732540054855,-0.28184262733290166,0,0,1
-0.2385488944179565,-0.19406175887157712,3,3,1
-0.24563199959645318,-0.1993309761365867,5,5,1
-0.24441125273748723,-0.20553169986778425,0,0,1
3.8589759681310163,-1.4887304632639426,0,0,1
0.1517423654239825,-0.4015669749145748,5,5,1
1.2852083127757887,1.9794128013580938,4,4,1
0.18752710839850747,-0.4009211558239427,4,4,1
-0.23263533530447872,-0.19753417453713615,3,3,1
-0.2606181318508604,-0.31757653596829144,0,0,1
-0.2523621582016817,-0.1811386369441259,4,4,1
-0.24610763805086222,-0.20676779217832358,2,2,1
0.2470600210775418,0.40598425968756185,4,0,0
-0.15614041136385937,0.3624928200050039,3,3,1
-0.2427015415803113,-0.19153290303017023,0,0,1
-0.24874910567035383,-0.20484855948424222,0,0,1
-0.1488333843354387,0.6685918358661562,3,3,1
0.09949696236180175,-0.3313722358634092,2,2,1
0.09082748126394558,-0.21426177897003149,1,1,1
-0.19427518059167842,-0.21037470340439696,5,5,1
0.07181493405401991,-0.32249068466580594,5,5,1
0.7249253925380587,0.29431087635681813,3,3,1
-0.2569443182597074,-0.20312900135441783,0,0,1
-0.22959337834147883,-0.22940241568979336,0,0,1
-0.24990935890593924,-0.1790371327635009,0,0,1
-0.215291333290907,-0.09349945875559725,1,1,1
-0.25964382219497256,-0.2200221261667629,4,0,0
-0.022947907452370457,-0.2996729422340784,5,5,1
-0.2704543392971233,-0.3334130074518948,2,2,1
-0.23091507321945784,-0.1437231737713611,1,1,1
0.27137218262342955,0.43742454884815485,1,1,1
0.27684300530387757,0.5068888876123835,1,1,1
1.374471217675992,2.576791955500231,4,4,1
-0.24044463816588682,-0.19348771904576376,4,4,1
0.3484255393400103,1.3182608374085298,3,3,1
0.34021233308105286,0.9996860750131425,3,3,1
-0.21322434928828154,-0.08601041038635288,1,1,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.1278228297544213,0.73283486100382,3,3,1
0.8786044072845944,-0.14265430953961322,3,3,1
-0.22961512981559373,0.13991186481643936,4,4,1
-0.021823017314537,-0.29431867742898077,0,0,1
-0.2522590967518702,-0.15656635608129765,4,4,1
-0.19349425854506272,-0.19743733854812875,2,2,1
-0.22377211119671694,0.14792511928413346,4,4,1
0.07709101813803423,0.5879580462873221,3,3,1
-0.247097052224953,-0.1739048244762486,4,4,1
5.121304129387535,-1.3721612767289022,3,3,1
-0.17371074667336056,0.3462970868511848,3,3,1
-0.21620346163627197,-0.19193077775825035,1,1,1
-0.25964382219497256,-0.2200221261667629,0,0,1
-0.2509158061013903,-0.20638810503309052,4,4,1
3.885406854702354,-1.3825917334683926,3,3,1
0.5724608071671208,0.33235753953472685,1,1,1
-0.210889774856625,-0.19761751979426256,4,4,1
0.7860240765230598,1.0468190519223124,2,2,1
-0.23411486385253846,-0.23062661837216503,0,0,1
0.2563513621812869,0.42217921679808107,3,3,1
-0.24761336011191426,-0.2683269829373163,5,5,1
-0.2467205502161442,-0.20112364976351818,0,0,1
-0.11982097257812122,0.7004956064713208,4,4,1
-0.2547191710516246,-0.18305789029279942,4,4,1
-0.24820917767693537,-0.18556725776942726,0,0,1
-0.11689521328670387,0.7592771841840544,4,3,0
0.1843755283234348,-0.40328410059281605,4,4,1
-0.17371074667336056,0.3462970868511848,2,3,0
0.34052651650636845,0.885134714288818,2,2,1
-0.22114963286258366,0.12250255088090042,2,3,0
-0.24635871690693145,-0.19986844789189254,4,4,1
-0.24537058474772458,-0.1995356516743507,4,5,0
-0.24552413594858052,-0.19810369928171043,2,2,1
-0.22114963286258366,0.12250255088090042,3,3,1
-0.24080721866921057,-0.22372115703474552,2,2,1
-0.25892556707061876,-0.2828307325917894,0,0,1
-0.22871300675036538,-0.18210450976552736,2,2,1
-0.15566218949793464,0.43544616810215486,3,3,1
-0.22199047893039484,-0.20516346330495047,2,2,1
-0.2483083516310943,-0.18562679748634794,2,2,1
-0.2592916125310572,-0.21867028002798986,4,4,1
-0.2659215792264538,-0.2938435720612592,0,0,1
-0.24615966768106434,-0.19969018767683244,2,4,0
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.22798550025494155,-0.17961306965394672,3,3,1
-0.24923258798277798,-0.20488681305354847,2,2,1
-0.24920385997846553,-0.20666930358846217,2,2,1
-0.2460813054473744,-0.19987243838948118,2,2,1
0.11657484564872794,0.2570533587023401,3,3,1
-0.002404442777439355,-0.32333107785636106,5,5,1
-0.24715159870767311,-0.17397466676459958,4,4,1
-0.23146357265222584,-0.184042094163777,1,1,1
0.21788379462712973,-0.416592575108436,4,2,0
0.25577484438325737,0.4422165051125535,5,5,1
-0.22300896477394327,-0.20102867235116376,4,4,1
-0.03713296748289699,0.7745533447670384,3,3,1
0.012094431233695814,-0.10970813221714741,2,2,1
-0.22114963286258366,0.12250255088090042,0,3,0
-0.17371074667336056,0.3462970868511848,3,3,1
0.7981632474641549,0.7597360717679428,3,3,1
-0.011305845626774301,-0.27728111809536493,5,5,1
-0.2523081269282314,-0.20972608014714317,4,4,1
-0.2212915959447022,-0.18669392946893262,2,2,1
-0.24602699520050544,-0.19979219813407098,2,2,1
0.2813499833377296,0.7888419081643646,1,1,1
-0.23833045330368977,-0.1995437938225706,3,3,1
-0.21375349273813554,-0.2272759483213066,5,5,1
0.27867473323327396,0.44145479033414864,5,5,1
-0.18322051926977195,0.1651814082942962,5,3,0
-0.16575598432170086,0.4156710516728436,4,4,1
-0.26631105247020015,-0.2936902723270207,0,0,1
-0.25967247712264313,-0.22006630321251636,0,0,1
0.10600738638636213,-0.3765670965064081,3,3,1
-0.12327803779470878,0.66464358471197,3,3,1
0.024836868809098404,-0.21774441177680326,3,3,1
0.5977719050055588,0.31403534378062575,5,5,1
0.7824936402106698,1.3651789513747563,2,2,1
0.2614197158456957,0.5107933702980709,4,4,1
-0.24538182513438975,-0.20024999383561948,2,2,1
0.5712712588420944,-0.5475212106769782,3,3,1
-0.26186376085165486,-0.29818625603120164,0,0,1
-0.246596248863182,-0.19729536210825266,5,5,1
-0.048255978734375246,-0.22735744681759623,1,1,1
-0.2327172709158933,-0.18632095114756395,4,4,1
-0.023393546454590505,-0.29707497524646087,4,4,1
-0.21824654800374194,-0.1918038358441454,1,1,1
-0.1895065692833534,-0.15461393990977979,2,2,1
-0.24486848559351523,-0.19601872202552656,0,0,1
-0.24970238566177183,-0.1515919552904352,0,0,1
0.33909030232062987,0.9690806799885242,1,1,1
-0.22114963286258366,0.12250255088090042,3,3,1
-0.2360855586673048,-0.1313620272577434,2,3,0
0.2572355842860952,0.4250715893815649,5,5,1
-0.2396747196760628,-0.19807736600427026,0,0,1
-0.02259884432468026,-0.2624883655020267,3,3,1
0.5285588898820763,0.31838018970986903,5,5,1
-0.22163065244223978,-0.2193480705818067,0,0,1
0.5038550731548581,-0.5517729958598631,2,2,1
-0.25432805794503266,-0.21913871783029157,0,0,1
-0.24852697250505337,-0.15977910571715712,1,1,1
-0.15689877014578302,0.34965486562675,2,3,0
0.25590116717743366,0.4214998644516536,5,5,1
0.008159864889521291,-0.2883934062896574,0,0,1
-0.2741568676077738,-0.2828848653323583,4,4,1
-0.24602699520050544,-0.19979219813407098,2,2,1
0.378780376029848,1.4045025247266254,1,1,1
-0.24734799007817915,-0.20040533774405755,0,0,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.22549624487253767,0.15757722216857492,4,4,1
-0.26589223474546386,-0.2937845888312575,4,0,0
0.2475490390054987,0.43859082561747553,4,4,1
-0.17005323925461763,0.35559056256473526,3,3,1
-0.02788543717393969,-0.2798393212241448,2,2,1
-0.24146457624867787,-0.19771567674950422,2,2,1
-0.21891542757965488,-0.1600385155734267,4,4,1
-0.048785782479807985,-0.39309607255952084,0,0,1
-0.24605414732705333,-0.19983231020625053,3,3,1
-0.15012338314767176,-0.2012663810681465,5,5,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.21774676374978288,-0.1930835027632776,2,2,1
-0.21687302132958056,-0.19535386475718697,0,0,1
-0.14536274867448465,0.6857685220727812,2,2,1
0.5254359312308694,-0.5472747946604976,0,0,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.04042010762334579,-0.37953296621965865,4,0,0
-0.14136779529164087,0.36865856630668387,2,2,1
-0.1488333843354387,0.6685918358661562,3,3,1
-0.2458666176622285,-0.19983954428610987,5,5,1
-0.215221723969895,0.12703131940829918,1,1,1
-0.24248608908176572,-0.2033285933362045,1,1,1
-0.25661152949614724,-0.27031263441372433,3,0,0
-0.24658263458614174,-0.20131900045313672,5,5,1
-0.24602699520050544,-0.19979219813407098,3,2,0
-0.2548617592563004,-0.2103279540046201,4,4,1
0.46277992141738633,1.8524119331911586,3,3,1
1.3007018363451646,0.9281637164012958,1,1,1
0.3207811045343719,0.47432164638010066,1,1,1
-0.19714559798100903,-0.10713300635640968,4,4,1
-0.2434696516595403,-0.2056739152468902,0,0,1
-0.17192761014299013,-0.1603234022985773,1,1,1
-0.24436212074411812,-0.1602611549109655,1,1,1
0.47215846516406007,0.3121016729838086,2,2,1
0.07286289615725534,0.2652705024395924,4,4,1
0.3537822031694521,0.9861100330595627,5,5,1
-0.23851655994932836,-0.23363705129620482,5,5,1
-0.2675142535964964,-0.3016159935680832,0,0,1
-0.21561386427038282,0.1776908533951515,1,1,1
0.27916440490774747,0.41886038600512193,1,1,1
-0.2582849698997906,-0.20359775800979815,0,0,1
-0.26589223474546386,-0.2937845888312575,0,0,1
-0.25170140002963903,-0.1386825509258329,4,4,1
-0.25447751844319055,-0.21704353872039697,4,4,1
-0.22424477799822054,-0.2033460520672862,4,4,1
1.2532905550957578,1.1836149644530023,3,3,1
0.07128256137974685,-0.335356194709373,2,2,1
-0.14779415062041923,0.3849901897002751,1,1,1
-0.22591018548790584,-0.15661329310751795,5,5,1
-0.17371074667336056,0.3462970868511848,3,3,1
-0.2425482449178729,-0.20086245323681984,2,2,1
1.3673112051541132,1.8627203144448252,5,5,1
-0.17621072397790838,0.3863101792680988,1,1,1
0.37563547497582916,0.9605489155024148,3,3,1
-0.26262984719213905,-0.3113663211455608,0,0,1
-0.15977551589150643,0.3981324890358994,3,3,1
-0.08417116483675174,0.9268845608837355,4,3,0
-0.24649440508411072,-0.2001206714258111,4,4,1
-0.2483083516310943,-0.18562679748634794,5,2,0
-0.1734407170457796,0.3462820906656309,3,3,1
-0.23025781920693159,0.14254802730785873,4,4,1
-0.14128455453091943,0.36865939238447526,2,2,1
1.4714747479300732,-0.14057073983396445,2,2,1
0.4403801403836757,-0.1655155026935855,5,5,1
-0.23747729371247842,-0.14954820428783266,4,4,1
-0.24025463174332148,-0.24524897692994296,0,0,1
-0.20982131146329125,-0.13076475016570774,4,4,1
-0.25413961644013977,-0.19583218410516204,4,4,1
-0.23180492372672232,-0.1839008607421018,5,5,1
-0.23313815595125528,-0.22893290862165272,5,5,1
-0.17660564673880275,0.2636628423644049,0,0,1
-0.24499953647382242,-0.19977107518429907,4,4,1
-0.18001395738447631,0.33583947600491565,0,0,1
-0.17965688685671843,0.328881997531261,5,5,1
-0.26589223474546386,-0.2937845888312575,0,0,1
-0.2407528923059021,-0.22358414527110504,2,4,0
-0.2478599392475343,-0.2030364402553056,5,5,1
-0.24512087988220344,-0.18721944750243788,0,1,0
-0.2464189639311843,-0.20097229738706032,4,4,1
0.6925215861848069,0.25085027141983185,5,5,1
0.10584805712288235,-0.3280688927898146,5,5,1
0.5367687209001167,0.8871766081393168,5,5,1
0.2558522790108089,0.4227385653912152,1,1,1
-0.06460446284888982,-0.28897044877770445,2,2,1
-0.24702060849780522,-0.20010874644560975,0,0,1
-0.23315493382752267,-0.25946305373412537,0,0,1
-0.25964382219497256,-0.2200221261667629,4,0,0
-0.23629737282591376,-0.15812858262740506,1,1,1
0.07182928749770212,-0.2573340209871527,1,1,1
0.25816186880227077,0.4198472802264238,5,5,1
-0.2683060135779886,-0.16311772628180995,4,4,1
-0.24852697250505337,-0.15977910571715712,1,1,1
-0.2460371721649143,-0.19964192658882865,5,5,1
-0.17371074667336056,0.3462970868511848,3,3,1
-0.2654407232131013,-0.29270373554820045,0,0,1
-0.009866976313110542,-0.32717979735176594,2,2,1
-0.22114963286258366,0.12250255088090042,3,3,1
-0.2450660097865544,-0.20425132581920702,5,5,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.22364883323403287,-0.20664973831604785,5,5,1
0.7383350154877937,0.22260118103494925,1,1,1
0.23928246233269296,0.34678580309707335,0,0,1
0.2509023721414107,0.42187324957028677,2,2,1
-0.22736366233371608,0.13183287176683683,3,3,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.20213689277932922,-0.2082181767030843,1,1,1
0.3279537495167138,-0.4172396617781439,0,0,1
-0.21681497528009608,-0.20006323716978625,5,5,1
0.9658651571706074,0.9659156390677845,5,5,1
-0.24551979553670866,-0.19832089947295747,3,3,1
0.16774915839557816,0.21267524410049993,3,3,1
-0.2205572461812361,-0.22099714037430396,2,2,1
-0.265212254831366,-0.29623623122230414,4,0,0
-0.24994036049547164,-0.17134411014964368,4,4,1
0.2559564245755916,0.42130710581776176,4,4,1
-0.1475541748862391,0.7301345016793397,1,1,1
0.255794641336121,0.421546002112857,2,5,0
-0.23959978653313546,-0.19758160654737109,3,3,1
-0.24602699520050544,-0.19979219813407098,4,2,0
-0.24446234677514617,-0.17426560588002843,2,2,1
-0.24317841857010064,-0.1830511769010197,1,1,1
-0.24860969306063715,-0.12616222932012344,4,4,1
-0.23313815595125528,-0.22893290862165272,2,5,0
4.833720306776676,-1.8357197976641357,4,4,1
-0.24947072865624947,-0.1618270518083488,4,4,1
-0.22980946666180235,-0.18153586806742902,3,3,1
-0.0014646397713814932,-0.32218081221019557,5,5,1
-0.2378280138644968,-0.08825264045364502,1,1,1
-0.24627576947545743,-0.20020162402955602,2,2,1
0.2627027026692759,0.42988878235711536,0,0,1
-0.2542455713793214,-0.18437523043073398,4,4,1
-0.24616445352729224,-0.19966249862170005,0,0,1
-0.26661500807241145,-0.2762116283945858,0,0,1
-0.23297407036469742,-0.22941600252467573,5,5,1
-0.23234342926051638,0.14442269000783667,0,0,1
-0.22114963286258366,0.12250255088090042,3,3,1
-0.24887344945021891,-0.21266378571993458,0,0,1
-0.2249939713223795,-0.1459065192070769,0,0,1
-0.24602699520050544,-0.19979219813407098,4,2,0
-0.24602699520050544,-0.19979219813407098,4,2,0
-0.2375627816003434,0.10350907031848668,0,0,1
-0.22854363844939785,-0.17692348005359543,0,0,1
0.29312833255981474,0.7560131377668435,2,2,1
-0.24849390130325283,-0.20249281074948722,0,5,0
-0.25020897598652503,-0.20173263466145985,4,4,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.236795790152078,-0.21639490749320942,4,4,1
1.9312415616623908,3.701816105260724,2,2,1
0.259271274165312,0.42695115125756744,5,5,1
0.329188878200488,0.45669605194706936,3,3,1
0.14051129932804238,0.22413420353527352,1,1,1
-0.2329702936312904,-0.17714397574453944,1,1,1
-0.17371074667336056,0.3462970868511848,3,3,1
-0.24789960175250475,-0.2112684812560487,2,2,1
0.32794201792818684,0.9715286706556034,3,3,1
0.28084437987129246,0.4376457497577962,5,5,1
-0.22545188177012146,-0.11657094714071892,4,4,1
-0.24444002297545087,-0.1980766954786519,2,2,1
-0.21639692311032513,-0.11508988704735028,1,1,1
-0.2522590967518702,-0.15656635608129765,4,4,1
-0.24155597138284696,-0.19618702374135316,5,5,1
-0.24624178326000418,-0.20012378688341267,0,0,1
0.4336798787536318,1.6284294705485292,3,3,1
-0.24602699520050544,-0.19979219813407098,4,2,0
1.1065640076496346,0.9672975333137287,1,1,1
0.2552872411029388,0.420444848110884,4,4,1
3.900348064115828,-1.0638030706811992,0,0,1
-0.24602699520050544,-0.19979219813407098,1,2,0
0.01274769983486567,-0.3136938961579922,5,5,1
0.22999169800342395,0.30093594577813054,0,0,1
-0.22689718878334383,-0.19611924178068038,0,0,1
-0.21393565658922778,-0.029929504571464847,1,1,1
-0.24852697250505337,-0.15977910571715712,1,1,1
-0.15426331834654403,0.37916967946183894,2,2,1
0.3865067099048739,1.3226305811008983,3,3,1
0.32604238163431354,-0.39254414815300154,5,5,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.23370553568203947,-0.18439211162466765,2,3,0
-0.17698730165886706,0.355484384481037,3,3,1
0.10600980659715613,-0.25878859646380875,1,1,1
0.2946092720104013,0.4905030184031801,2,2,1
-0.24602699520050544,-0.19979219813407098,0,2,0
-0.26589223474546386,-0.2937845888312575,4,0,0
-0.22115003583790574,-0.16357265653361971,3,3,1
-0.2371805908704112,-0.19858199452722872,0,0,1
-0.17371074667336056,0.3462970868511848,1,3,0
0.0829103182333789,-0.29394265038843725,3,3,1
-0.24849390130325283,-0.20249281074948722,2,5,0
-0.22327528011172884,0.1198191586678396,0,0,1
-0.24602699520050544,-0.19979219813407098,4,2,0
0.2564398114022369,0.4210882064113086,2,2,1
-0.24602699520050544,-0.19979219813407098,1,2,0
-0.19475438279057158,-0.1705346076415299,5,5,1
-0.2440209334140462,-0.19511812303002843,2,2,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.21947372568199863,-0.23191686397768838,5,5,1
0.07450397024454121,-0.3403685981566195,2,2,1
-0.24852697250505337,-0.15977910571715712,1,1,1
-0.2394379495526581,-0.20231065809117033,5,5,1
-0.2156464985052109,-0.1894070986032598,5,5,1
-0.0011923781763688187,0.036146242682979716,1,1,1
0.19334513223445704,1.349546355888445,5,5,1
0.10445296740860699,-0.278647411712775,5,5,1
-0.1745795096001459,0.39057546241425595,1,1,1
-0.24032383102505275,-0.1975348870463834,5,5,1
-0.24605414732705333,-0.19983231020625053,2,2,1
0.22514872055110993,-0.40628218850264347,3,3,1
-0.24568188364337634,-0.20056245651444832,4,4,1
-0.2005664668739491,-0.29483847895145915,0,0,1
4.4114987171157996,-0.42162238682666336,5,5,1
0.2578870725858837,0.42434533070055924,0,0,1
-0.12359588976917839,0.41598578759659083,3,3,1
-0.24381442151121394,-0.20096348821118967,5,5,1
-0.12786023352423836,-0.19335490981169007,2,2,1
-0.2493035501860121,-0.19060490050421902,0,0,1
0.5323161947387582,-0.5313910875333304,5,5,1
0.25758246787724853,0.41480770950866563,4,4,1
-0.22494721093866035,0.1571066988100427,4,4,1
-0.17593768297838713,-0.2294625246944272,0,0,1
-0.26589223474546386,-0.2937845888312575,0,0,1
0.23481308395875602,-0.025531349470861515,1,1,1
0.0736326326951915,-0.27376623665419925,4,4,1
0.15151312975508355,-0.41110036705122843,1,1,1
-0.2360855586673048,-0.1313620272577434,5,3,0
-0.2359666159353741,-0.19997705065503948,5,5,1
-0.25440678130330313,-0.213078478385427,4,4,1
0.16902413650463674,0.27251531205226326,1,1,1
-0.2681281554308602,-0.27929278173011457,0,0,1
-0.23589952285462082,-0.19925614973911235,5,5,1
-0.015606362711488101,-0.259500075927662,3,3,1
-0.2069874325812574,0.1714307189257544,1,1,1
-0.2126303558956873,-0.20554270252617932,1,1,1
3.5432372086329247,-1.2404536700936961,5,5,1
0.47794362156881115,-0.5596769935315269,5,5,1
-0.24602699520050544,-0.19979219813407098,5,2,0
-0.24656497495952762,-0.2055532425398248,4,4,1
-0.20868097538638564,-0.14093852582812894,1,1,1
-0.2486088183612672,-0.15988355986685307,1,1,1
-0.2431310857576175,-0.18926717699291348,1,1,1
-0.20599160187993806,0.1256194147729585,2,2,1
-0.23393096644688555,-0.18079174677292528,5,5,1
-0.2004124577097223,-0.118793568942973,1,1,1
-0.19296292431362205,-0.16427143929961271,5,5,1
-0.24522187473546483,-0.20140639304238014,4,2,0
0.3281108898632659,0.967635287098113,3,3,1
0.1796012729001668,0.22622245784153538,5,5,1
-0.24602699520050544,-0.19979219813407098,3,2,0
-0.23430131253408543,-0.19746185781906364,5,5,1
-0.2570005274822134,-0.1688924896450764,4,4,1
-0.24602699520050544,-0.19979219813407098,2,2,1
-0.24164955184393247,-0.03186882463542584,1,1,1
-0.24615879693901555,-0.19997919448970242,2,2,1
-0.246001868305983,-0.20378478686908177,1,1,1
-0.2520470944112483,-0.18402343079348554,4,4,1
0.7873430563164819,1.3638316080647188,2,2,1
1.4811728574231882,-0.07499856778342805,5,3,0
-0.24923258798277798,-0.20488681305354847,2,2,1
-0.20024223290359283,-0.2196572020648303,5,5,1
-0.23342292069174206,-0.19221534581785163,1,1,1
0.32116686975681535,-0.4338845179558977,3,3,1
-0.22114963286258366,0.12250255088090042,2,3,0
-0.237659616907444,-0.10607258519832612,2,2,1
0.3324722915182579,0.11039857075044393,3,3,1
0.11676304938660173,0.020979370707364168,4,4,1
0.18834063549747682,-0.3791323945615882,1,1,1
-0.2652973765864246,-0.2939318206757446,4,4,1
-0.15535893390968622,0.3833303234856727,2,2,1
-0.24117913677303018,0.024574471150043686,0,0,1
-0.22114963286258366,0.12250255088090042,5,3,0
-0.24918212128031214,-0.1907179986308981,5,5,1
0.9493933469933642,0.48250267718674367,5,5,1
-0.24869878612238783,-0.21244261480120652,0,0,1
0.0669527887611968,-0.33202532877152624,1,1,1
-0.2242487111922316,-0.20345201726644124,5,5,1
-0.17627703455056298,0.38386085036611556,1,1,1
0.26793514457701145,0.4621000761276782,5,5,1
3.5393939274121475,-1.3360654363398055,4,4,1
-0.24625316681556625,-0.20270461505114948,2,2,1
-0.24979569626884252,-0.20492800805920003,4,0,0
-0.164564641817556,0.3578392881319422,3,3,1
-0.24359416830775033,-0.17818118814429004,1,1,1
-0.23452320912719535,-0.228325080110979,5,5,1
-0.22114963286258366,0.12250255088090042,3,3,1
-0.24602699520050544,-0.19979219813407098,4,2,0
-0.247097052224953,-0.1739048244762486,4,4,1
-0.2345369744825469,-0.186228477263066,2,2,1
-0.23781315448430881,-0.18746350826177685,4,4,1
-0.25518950367434257,-0.1873316092747468,4,4,1
0.2697346920774652,0.3886006257618552,5,5,1
-0.24577239981630702,-0.200901949046643,2,2,1
0.3342252054998091,1.068783940083787,4,4,1
-0.2385347627126364,-0.3302859844465899,4,4,1
-0.14267415409580245,0.6827645008169608,4,4,1
-0.2558988024188313,-0.22049239328228384,0,0,1
